seed,ifile_name,ifile_number,tpsExtermination,radiusInfestMax,SdM,SdC,SaM,SaC,deltaSa,deltaSd,actionManager,actionController,diffRisqueGlobal,infecteTotal,infecteVariete1,infecteVariete2
1704572520,polygon_gem10_rep,5.0,180.0,4.0,0.1,0.1,0.1,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
809455741,polygon_gem10_rep,5.0,180.0,4.0,0.1,0.1,0.1,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
744417255,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.5,0.2,0.0,0.1,true,true,0.5,5.0E-4,0.8,0.2
652460995,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.5,0.2,0.0,0.05,true,true,0.5,0.0011,0.6363636363636364,0.2727272727272727
-113172627,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.5,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
-1838685205,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.4,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
729041437,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.4,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
-153598143,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.4,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
-1121699615,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.4,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
-124068773,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.4,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
1620993814,polygon_gem1000_rep,2.0,30.0,4.0,0.1,0.1,0.5,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
1914592606,polygon_gem1000_rep,2.0,30.0,4.0,0.1,0.1,0.5,0.2,0.05,0.05,true,true,0.5,1.0E-4,0.0,1.0
-696898656,polygon_gem1000_rep,2.0,30.0,4.0,0.1,0.1,0.5,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
1342116271,polygon_gem1000_rep,2.0,30.0,4.0,0.1,0.1,0.5,0.2,0.0,0.1,true,true,0.5,3.0E-4,0.0,1.0
-1200422552,polygon_gem1000_rep,2.0,30.0,4.0,0.1,0.1,0.5,0.2,0.0,0.05,true,true,0.5,0.0079,0.4430379746835443,0.5063291139240507
1776949416,polygon_gem1000_rep,2.0,30.0,4.0,0.1,0.1,0.5,0.2,0.0,0.0,true,true,0.5,0.0013,0.38461538461538464,0.6153846153846154
788814251,polygon_gem1000_rep,2.0,30.0,4.0,0.1,0.1,0.4,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
170694086,random_rep,5.0,180.0,8.0,0.2,0.1,0.4,0.2,0.0,0.1,true,true,0.5,0.0165,0.46060606060606063,0.32727272727272727
1268804492,random_rep,5.0,180.0,8.0,0.2,0.1,0.30000000000000004,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
-1943440279,random_rep,5.0,180.0,8.0,0.1,0.1,0.4,0.2,0.0,0.0,true,true,0.5,0.0208,0.4519230769230769,0.1971153846153846
-557407001,random_rep,5.0,180.0,8.0,0.1,0.1,0.30000000000000004,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
-630962522,random_rep,5.0,180.0,8.0,0.1,0.1,0.30000000000000004,0.2,0.0,0.0,true,true,0.5,0.0159,0.389937106918239,0.2138364779874214
-269270085,random_rep,5.0,180.0,8.0,0.1,0.1,0.2,0.2,0.05,0.0,true,true,0.5,4.0E-4,0.25,0.5
-309938866,random_rep,5.0,180.0,8.0,0.1,0.1,0.1,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
-297045428,polygon_gem1000_rep,4.0,180.0,8.0,0.4,0.1,0.4,0.2,0.05,0.1,true,true,0.5,0.0035,0.2857142857142857,0.17142857142857143
937319693,polygon_gem1000_rep,4.0,180.0,8.0,0.4,0.1,0.4,0.2,0.05,0.0,true,true,0.5,0.0165,0.3575757575757576,0.18181818181818182
1774337612,polygon_gem1000_rep,4.0,180.0,8.0,0.4,0.1,0.4,0.2,0.0,0.1,true,true,0.5,0.1207,0.45981772990886494,0.27340513670256833
-616971901,polygon_gem1000_rep,4.0,180.0,8.0,0.4,0.1,0.4,0.2,0.0,0.05,true,true,0.5,0.0765,0.46405228758169936,0.29150326797385623
-1823793634,polygon_gem1000_rep,4.0,180.0,8.0,0.4,0.1,0.30000000000000004,0.2,0.05,0.1,true,true,0.5,0.0064,0.4375,0.1875
487893326,polygon_gem1000_rep,4.0,180.0,8.0,0.4,0.1,0.30000000000000004,0.2,0.0,0.0,true,true,0.5,0.0053,0.41509433962264153,0.22641509433962265
494955979,polygon_gem1000_rep,4.0,180.0,8.0,0.4,0.1,0.2,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
-69615447,polygon_gem1000_rep,4.0,180.0,8.0,0.4,0.1,0.1,0.2,0.0,0.0,true,true,0.5,0.0472,0.5317796610169492,0.1673728813559322
-1461439963,polygon_gem1000_rep,5.0,30.0,4.0,0.30000000000000004,0.1,0.5,0.2,0.05,0.1,true,true,0.5,6.0E-4,0.16666666666666666,0.8333333333333334
-2120190688,polygon_gem1000_rep,5.0,30.0,4.0,0.30000000000000004,0.1,0.5,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
-519237045,polygon_gem1000_rep,5.0,30.0,4.0,0.30000000000000004,0.1,0.5,0.2,0.1,0.05,true,true,0.5,0.0096,0.4479166666666667,0.4895833333333333
358421845,polygon_gem1000_rep,5.0,30.0,4.0,0.30000000000000004,0.1,0.5,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-805430498,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.1,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
2041588402,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.1,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
1371270404,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.1,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
-2116459383,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.1,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
-64700849,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.1,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
1330636376,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.1,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
-1196116782,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.1,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-2080399277,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.2,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
-100228676,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.2,0.2,0.0,0.05,true,true,0.5,0.0018,0.6111111111111112,0.2222222222222222
62097946,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.2,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
-245225648,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.2,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
-1977570348,random_rep,4.0,30.0,8.0,0.2,0.1,0.5,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
1434359946,random_rep,4.0,30.0,8.0,0.2,0.1,0.5,0.2,0.0,0.05,true,true,0.5,0.7579,0.26863702335400447,0.4549412851299644
-911958573,random_rep,4.0,30.0,8.0,0.2,0.1,0.5,0.2,0.0,0.1,true,true,0.5,0.56,0.29625,0.43785714285714283
-895844865,random_rep,4.0,30.0,8.0,0.2,0.1,0.5,0.2,0.05,0.0,true,true,0.5,0.8114,0.2941828937638649,0.46179442938131626
-2115945093,random_rep,4.0,30.0,8.0,0.2,0.1,0.5,0.2,0.05,0.05,true,true,0.5,0.712,0.2914325842696629,0.4476123595505618
1670517078,random_rep,4.0,30.0,8.0,0.2,0.1,0.5,0.2,0.05,0.1,true,true,0.5,0.76,0.2823684210526316,0.45052631578947366
-1949921113,random_rep,4.0,30.0,8.0,0.2,0.1,0.5,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
987005610,polygon_gem10_rep,5.0,30.0,4.0,0.1,0.1,0.4,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
663940121,random_rep,4.0,30.0,8.0,0.2,0.1,0.5,0.2,0.1,0.05,true,true,0.5,0.7696,0.29534823284823286,0.4502338877338877
1934792282,random_rep,4.0,30.0,8.0,0.2,0.1,0.5,0.2,0.1,0.1,true,true,0.5,0.8177,0.2948514124984713,0.4490644490644491
-1730782880,random_rep,4.0,30.0,8.0,0.30000000000000004,0.1,0.1,0.2,0.0,0.0,true,true,0.5,0.1149,0.3846823324630113,0.402088772845953
1066955868,random_rep,4.0,30.0,8.0,0.30000000000000004,0.1,0.1,0.2,0.0,0.05,true,true,0.5,0.6971,0.3418447855400947,0.5095395208721848
65256721,random_rep,4.0,30.0,8.0,0.30000000000000004,0.1,0.1,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
-1743949748,random_rep,4.0,30.0,8.0,0.30000000000000004,0.1,0.1,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
-1301288626,random_rep,4.0,30.0,8.0,0.30000000000000004,0.1,0.1,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
302690255,random_rep,4.0,180.0,4.0,0.2,0.1,0.5,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
75892900,random_rep,4.0,180.0,4.0,0.2,0.1,0.5,0.2,0.05,0.05,true,true,0.5,0.0013,0.23076923076923078,0.15384615384615385
1636759914,random_rep,4.0,180.0,4.0,0.2,0.1,0.5,0.2,0.05,0.1,true,true,0.5,0.001,0.4,0.4
-962713350,random_rep,4.0,180.0,4.0,0.2,0.1,0.5,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
988274067,random_rep,4.0,180.0,4.0,0.2,0.1,0.5,0.2,0.1,0.05,true,true,0.5,4.0E-4,0.25,0.75
37325554,random_rep,4.0,180.0,4.0,0.2,0.1,0.5,0.2,0.1,0.1,true,true,0.5,5.0E-4,0.0,0.6
962183812,random_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.0,0.0,true,true,0.5,0.0016,0.4375,0.5625
173769367,random_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.0,0.05,true,true,0.5,1.0E-4,1.0,0.0
566551962,random_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.0,0.1,true,true,0.5,0.0013,0.6153846153846154,0.23076923076923078
-1178259800,random_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.05,0.0,true,true,0.5,0.0011,0.2727272727272727,0.45454545454545453
200121967,random_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
956495414,random_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
-535430858,random_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.1,0.0,true,true,0.5,0.0025,0.44,0.24
716716315,random_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
62142871,random_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
1375625309,random_rep,2.0,180.0,8.0,0.1,0.1,0.2,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
2025221207,random_rep,2.0,180.0,8.0,0.2,0.1,0.2,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
741945518,random_rep,2.0,180.0,8.0,0.2,0.1,0.2,0.2,0.0,0.05,true,true,0.5,0.0301,0.45182724252491696,0.29900332225913623
-174374363,random_rep,2.0,180.0,8.0,0.2,0.1,0.2,0.2,0.0,0.1,true,true,0.5,0.0308,0.4318181818181818,0.18506493506493507
279255197,random_rep,2.0,180.0,8.0,0.2,0.1,0.2,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
-1540950469,random_rep,2.0,180.0,8.0,0.2,0.1,0.2,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
833803353,random_rep,2.0,180.0,8.0,0.2,0.1,0.2,0.2,0.05,0.1,true,true,0.5,9.0E-4,0.4444444444444444,0.2222222222222222
-1391018572,random_rep,2.0,180.0,8.0,0.2,0.1,0.2,0.2,0.1,0.0,true,true,0.5,0.002,0.5,0.2
563858780,random_rep,2.0,180.0,8.0,0.2,0.1,0.2,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
-1003592176,random_rep,2.0,180.0,8.0,0.2,0.1,0.2,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
229978957,random_rep,2.0,180.0,8.0,0.2,0.1,0.30000000000000004,0.2,0.0,0.0,true,true,0.5,0.0194,0.4329896907216495,0.18556701030927836
1213647042,random_rep,2.0,180.0,8.0,0.2,0.1,0.30000000000000004,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
195019075,random_rep,2.0,180.0,8.0,0.2,0.1,0.30000000000000004,0.2,0.05,0.0,true,true,0.5,0.0055,0.43636363636363634,0.23636363636363636
1794366643,random_rep,2.0,180.0,8.0,0.2,0.1,0.30000000000000004,0.2,0.05,0.05,true,true,0.5,0.001,0.3,0.6
1205967390,random_rep,2.0,180.0,8.0,0.2,0.1,0.30000000000000004,0.2,0.05,0.1,true,true,0.5,0.0029,0.5172413793103449,0.13793103448275862
1702062808,random_rep,3.0,180.0,4.0,0.2,0.1,0.1,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
1838467612,random_rep,3.0,180.0,4.0,0.1,0.1,0.5,0.2,0.1,0.1,true,true,0.5,1.0E-4,0.0,0.0
-1767284940,random_rep,3.0,180.0,4.0,0.1,0.1,0.5,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
741056726,random_rep,3.0,180.0,4.0,0.1,0.1,0.5,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
1323318430,random_rep,3.0,180.0,4.0,0.1,0.1,0.5,0.2,0.05,0.1,true,true,0.5,0.001,0.5,0.4
1575642538,random_rep,3.0,180.0,4.0,0.1,0.1,0.5,0.2,0.05,0.05,true,true,0.5,0.0022,0.3181818181818182,0.22727272727272727
1376477735,random_rep,3.0,180.0,4.0,0.1,0.1,0.5,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
1592745885,random_rep,3.0,180.0,4.0,0.1,0.1,0.5,0.2,0.0,0.1,true,true,0.5,0.0027,0.5185185185185185,0.2222222222222222
-914393713,random_rep,3.0,180.0,4.0,0.1,0.1,0.5,0.2,0.0,0.05,true,true,0.5,0.0016,0.5,0.125
-1566989534,random_rep,3.0,180.0,4.0,0.1,0.1,0.5,0.2,0.0,0.0,true,true,0.5,0.0022,0.45454545454545453,0.2727272727272727
-164113277,random_rep,3.0,180.0,4.0,0.1,0.1,0.4,0.2,0.1,0.1,true,true,0.5,5.0E-4,0.2,0.2
137696018,random_rep,3.0,180.0,4.0,0.1,0.1,0.4,0.2,0.1,0.05,true,true,0.5,1.0E-4,0.0,1.0
1538203226,random_rep,3.0,180.0,4.0,0.1,0.1,0.4,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
1663134077,random_rep,3.0,180.0,4.0,0.1,0.1,0.4,0.2,0.05,0.1,true,true,0.5,0.0016,0.5,0.3125
-743473521,random_rep,3.0,180.0,4.0,0.1,0.1,0.4,0.2,0.05,0.05,true,true,0.5,9.0E-4,0.5555555555555556,0.2222222222222222
-2132312095,polygon_gem10_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.2,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
-1298822730,polygon_gem10_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.2,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
-800488074,polygon_gem10_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.2,0.2,0.1,0.0,true,true,0.5,0.0026,0.19230769230769232,0.038461538461538464
1147685726,polygon_gem10_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.2,0.2,0.1,0.05,true,true,0.5,2.0E-4,0.5,0.0
281884377,polygon_gem10_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.2,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-1874035836,polygon_gem10_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.30000000000000004,0.2,0.0,0.0,true,true,0.5,3.0E-4,0.0,1.0
870818629,polygon_gem10_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.30000000000000004,0.2,0.0,0.05,true,true,0.5,0.0046,0.5434782608695652,0.06521739130434782
1865724590,polygon_gem10_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.30000000000000004,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
2009950221,polygon_gem10_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.30000000000000004,0.2,0.05,0.0,true,true,0.5,8.0E-4,0.0,1.0
-1664335221,polygon_gem10_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.30000000000000004,0.2,0.05,0.05,true,true,0.5,2.0E-4,1.0,0.0
-1011220927,polygon_gem10_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.30000000000000004,0.2,0.05,0.1,true,true,0.5,2.0E-4,0.5,0.5
-1857603405,polygon_gem10_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.30000000000000004,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
-1828198478,polygon_gem10_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.30000000000000004,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
1945544403,polygon_gem10_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.30000000000000004,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-1355429338,polygon_gem10_rep,4.0,180.0,4.0,0.30000000000000004,0.1,0.4,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
-541589307,random_rep,4.0,30.0,4.0,0.2,0.1,0.5,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
-1657470068,random_rep,4.0,30.0,4.0,0.1,0.1,0.30000000000000004,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
1906747932,random_rep,4.0,30.0,4.0,0.2,0.1,0.5,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
-157776810,random_rep,4.0,30.0,4.0,0.2,0.1,0.5,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
-878264259,random_rep,4.0,30.0,4.0,0.2,0.1,0.5,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
-502678350,random_rep,4.0,30.0,4.0,0.2,0.1,0.5,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
-902390071,random_rep,4.0,30.0,4.0,0.2,0.1,0.5,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
1678388922,random_rep,4.0,30.0,4.0,0.2,0.1,0.5,0.2,0.1,0.05,true,true,0.5,0.01,0.29,0.7
1735185744,random_rep,4.0,30.0,4.0,0.2,0.1,0.5,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-1387918166,random_rep,4.0,30.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
2135337496,random_rep,4.0,30.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
1904832437,random_rep,4.0,30.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
-1591907730,random_rep,4.0,30.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
-30596681,random_rep,4.0,30.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
1542218793,random_rep,4.0,30.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
-1693838350,polygon_gem1000_rep,2.0,30.0,8.0,0.4,0.1,0.2,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
34595384,polygon_gem1000_rep,2.0,30.0,8.0,0.4,0.1,0.2,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
-466775203,polygon_gem1000_rep,2.0,30.0,8.0,0.4,0.1,0.2,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
-445120749,polygon_gem1000_rep,2.0,30.0,8.0,0.4,0.1,0.2,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
793888484,polygon_gem1000_rep,2.0,30.0,8.0,0.4,0.1,0.30000000000000004,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
-1342663662,polygon_gem1000_rep,2.0,30.0,8.0,0.4,0.1,0.30000000000000004,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
17036401,polygon_gem1000_rep,2.0,30.0,8.0,0.4,0.1,0.30000000000000004,0.2,0.0,0.1,true,true,0.5,0.7865,0.32078830260648444,0.5376986649713923
851763960,polygon_gem1000_rep,2.0,30.0,8.0,0.4,0.1,0.30000000000000004,0.2,0.05,0.0,true,true,0.5,0.4572,0.2909011373578303,0.5538057742782152
1195404746,polygon_gem1000_rep,2.0,30.0,8.0,0.4,0.1,0.30000000000000004,0.2,0.05,0.05,true,true,0.5,0.3977,0.3645964294694493,0.45838571787779736
876197791,polygon_gem1000_rep,2.0,30.0,8.0,0.4,0.1,0.30000000000000004,0.2,0.05,0.1,true,true,0.5,0.2012,0.3827037773359841,0.41302186878727637
759566080,polygon_gem1000_rep,2.0,30.0,8.0,0.4,0.1,0.30000000000000004,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
1453636802,polygon_gem1000_rep,2.0,30.0,8.0,0.4,0.1,0.30000000000000004,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
-244440581,polygon_gem1000_rep,2.0,30.0,8.0,0.4,0.1,0.30000000000000004,0.2,0.1,0.1,true,true,0.5,0.0132,0.5303030303030303,0.32575757575757575
1112343946,polygon_gem1000_rep,2.0,30.0,8.0,0.4,0.1,0.4,0.2,0.0,0.0,true,true,0.5,0.6664,0.24849939975990396,0.631452581032413
-1361038801,polygon_gem1000_rep,2.0,30.0,8.0,0.4,0.1,0.4,0.2,0.0,0.05,true,true,0.5,0.5025,0.31860696517412934,0.4778109452736318
-947719320,polygon_gem1000_rep,2.0,180.0,4.0,0.4,0.1,0.4,0.2,0.1,0.05,true,true,0.5,4.0E-4,0.5,0.5
-564286619,polygon_gem1000_rep,2.0,180.0,4.0,0.4,0.1,0.4,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-923502511,polygon_gem1000_rep,2.0,180.0,4.0,0.4,0.1,0.5,0.2,0.0,0.0,true,true,0.5,0.0016,0.0,0.25
1195919762,polygon_gem1000_rep,2.0,180.0,4.0,0.4,0.1,0.5,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
-132670696,polygon_gem1000_rep,2.0,180.0,4.0,0.4,0.1,0.5,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
106489763,polygon_gem1000_rep,2.0,180.0,4.0,0.4,0.1,0.5,0.2,0.05,0.05,true,true,0.5,8.0E-4,0.0,0.875
-750998433,polygon_gem1000_rep,2.0,180.0,4.0,0.4,0.1,0.5,0.2,0.05,0.1,true,true,0.5,0.0015,0.26666666666666666,0.3333333333333333
2081611213,polygon_gem1000_rep,2.0,180.0,4.0,0.4,0.1,0.5,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
1369835521,polygon_gem1000_rep,2.0,180.0,4.0,0.4,0.1,0.5,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-1655837485,random_rep,3.0,180.0,4.0,0.1,0.1,0.1,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
335926553,random_rep,3.0,180.0,4.0,0.1,0.1,0.1,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
732467049,random_rep,3.0,180.0,4.0,0.1,0.1,0.1,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
1360627479,random_rep,3.0,180.0,4.0,0.1,0.1,0.1,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
2063745737,random_rep,3.0,180.0,4.0,0.1,0.1,0.1,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
217796117,random_rep,3.0,180.0,4.0,0.1,0.1,0.1,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
-2038463630,polygon_gem10_rep,2.0,30.0,8.0,0.4,0.1,0.2,0.2,0.0,0.0,true,true,0.5,0.0289,0.9134948096885813,0.08650519031141868
-445348169,polygon_gem10_rep,1.0,30.0,8.0,0.2,0.1,0.4,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
1004351441,polygon_gem10_rep,2.0,30.0,8.0,0.4,0.1,0.2,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
-1133539020,polygon_gem10_rep,2.0,30.0,8.0,0.4,0.1,0.2,0.2,0.0,0.1,true,true,0.5,0.491,0.5054989816700611,0.4195519348268839
316168620,polygon_gem10_rep,2.0,30.0,8.0,0.4,0.1,0.2,0.2,0.05,0.0,true,true,0.5,0.6074,0.3177477774119197,0.6371419163648337
2081185345,polygon_gem10_rep,2.0,30.0,8.0,0.4,0.1,0.2,0.2,0.05,0.05,true,true,0.5,0.4555,0.37672886937431393,0.5391877058177826
1819476352,polygon_gem10_rep,2.0,30.0,8.0,0.4,0.1,0.2,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
651286913,polygon_gem10_rep,2.0,30.0,8.0,0.4,0.1,0.2,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
-422454850,polygon_gem10_rep,2.0,30.0,8.0,0.4,0.1,0.2,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
1653611376,polygon_gem10_rep,1.0,30.0,8.0,0.2,0.1,0.2,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
681212887,polygon_gem10_rep,2.0,30.0,8.0,0.4,0.1,0.30000000000000004,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
-1458569433,polygon_gem10_rep,2.0,30.0,8.0,0.4,0.1,0.2,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-1508109936,polygon_gem10_rep,2.0,30.0,8.0,0.4,0.1,0.30000000000000004,0.2,0.0,0.05,true,true,0.5,0.5414,0.3509420022164758,0.32489841152567417
2110593728,polygon_gem10_rep,2.0,30.0,8.0,0.4,0.1,0.30000000000000004,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
-1893063049,polygon_gem10_rep,2.0,30.0,8.0,0.4,0.1,0.30000000000000004,0.2,0.05,0.0,true,true,0.5,0.251,0.3258964143426295,0.2051792828685259
727479985,polygon_gem1000_rep,2.0,30.0,8.0,0.1,0.1,0.2,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-421127597,polygon_gem1000_rep,2.0,30.0,8.0,0.1,0.1,0.30000000000000004,0.2,0.0,0.0,true,true,0.5,0.8156,0.3039480137322217,0.4480137322216773
-798724728,polygon_gem1000_rep,2.0,30.0,8.0,0.1,0.1,0.30000000000000004,0.2,0.0,0.05,true,true,0.5,0.3043,0.40059152152481103,0.4153795596450871
